critic_name,genre,liked_percent
Gary Thompson,Special Interest,76.92307692307693
Gary Thompson,Sports & Fitness,62.06896551724138
Gary Thompson,Television,33.33333333333333
Gary Thompson,Western,51.724137931034484
Gary Wolcott,Action & Adventure,62.09944751381216
Gary Wolcott,Animation,70.54263565891473
Gary Wolcott,Art House & International,38.46153846153847
Gary Wolcott,Classics,50.0
Gary Wolcott,Comedy,60.22346368715083
Gary Wolcott,Cult Movies,66.66666666666666
Gary Wolcott,Documentary,84.375
Gary Wolcott,Drama,61.57253599114064
Gary Wolcott,Horror,44.36619718309859
Gary Wolcott,Kids & Family,65.81986143187068
Gary Wolcott,Musical & Performing Arts,50.79365079365079
Gary Wolcott,Mystery & Suspense,55.50000000000001
Gary Wolcott,Romance,45.16129032258064
Gary Wolcott,Science Fiction & Fantasy,59.85130111524164
Gary Wolcott,Special Interest,70.58823529411765
Gary Wolcott,Sports & Fitness,61.111111111111114
Gary Wolcott,Western,84.0
Geoffrey Macnab,Action & Adventure,60.40688575899843
Geoffrey Macnab,Animation,73.7991266375546
Geoffrey Macnab,Art House & International,82.42424242424242
Geoffrey Macnab,Classics,76.66666666666667
Geoffrey Macnab,Comedy,64.27378964941569
Geoffrey Macnab,Documentary,97.05882352941177
Geoffrey Macnab,Drama,75.0
Geoffrey Macnab,Horror,66.08695652173913
Geoffrey Macnab,Kids & Family,71.85929648241206
Geoffrey Macnab,Musical & Performing Arts,92.64705882352942
Geoffrey Macnab,Mystery & Suspense,65.65349544072949
Geoffrey Macnab,Romance,71.9298245614035
Geoffrey Macnab,Science Fiction & Fantasy,64.37125748502994
Geoffrey Macnab,Special Interest,92.5
Geoffrey Macnab,Western,72.0
Harvey S. Karten,Action & Adventure,65.26492851135409
Harvey S. Karten,Animation,76.86567164179104
Harvey S. Karten,Art House & International,92.03606311044328
Harvey S. Karten,Classics,82.14285714285714
Harvey S. Karten,Comedy,61.0875106202209
Harvey S. Karten,Documentary,92.85714285714286
Harvey S. Karten,Drama,77.3854961832061
Harvey S. Karten,Faith & Spirituality,54.54545454545454
Harvey S. Karten,Horror,40.68767908309456
Harvey S. Karten,Kids & Family,68.14404432132964
Harvey S. Karten,Musical & Performing Arts,81.11888111888112
Harvey S. Karten,Mystery & Suspense,66.75347222222221
Harvey S. Karten,Romance,83.81742738589212
Harvey S. Karten,Science Fiction & Fantasy,60.10733452593918
Harvey S. Karten,Special Interest,87.04453441295547
Harvey S. Karten,Sports & Fitness,84.78260869565217
Harvey S. Karten,Television,74.07407407407408
Harvey S. Karten,Western,83.92857142857143
Jack Garner,Action & Adventure,71.23287671232876
Jack Garner,Animation,94.85094850948511
Jack Garner,Art House & International,91.07142857142857
Jack Garner,Classics,76.31578947368422
Jack Garner,Comedy,64.6655231560892
Jack Garner,Cult Movies,37.5
Jack Garner,Documentary,75.55555555555556
Jack Garner,Drama,78.05243445692884
Jack Garner,Faith & Spirituality,5.88235294117647
Jack Garner,Horror,47.88732394366197
Jack Garner,Kids & Family,80.87318087318087
Jack Garner,Musical & Performing Arts,77.77777777777779
Jack Garner,Mystery & Suspense,69.51456310679612
Jack Garner,Romance,71.8562874251497
Jack Garner,Science Fiction & Fantasy,65.929203539823
Jack Garner,Special Interest,86.76470588235294
Jack Garner,Sports & Fitness,91.66666666666666
Jack Garner,Television,65.21739130434783
Jack Garner,Western,55.55555555555556
Jackie K. Cooper,Action & Adventure,44.81865284974093
Jackie K. Cooper,Animation,49.175824175824175
Jackie K. Cooper,Art House & International,52.38095238095239
Jackie K. Cooper,Classics,46.666666666666664
Jackie K. Cooper,Comedy,28.398384925975773
Jackie K. Cooper,Documentary,54.285714285714285
Jackie K. Cooper,Drama,53.014037985136255
Jackie K. Cooper,Faith & Spirituality,92.3076923076923
Jackie K. Cooper,Gay & Lesbian,66.66666666666666
Jackie K. Cooper,Horror,19.776119402985074
Jackie K. Cooper,Kids & Family,46.13899613899614
Jackie K. Cooper,Musical & Performing Arts,61.76470588235294
Jackie K. Cooper,Mystery & Suspense,41.69550173010381
Jackie K. Cooper,Romance,44.57478005865102
Jackie K. Cooper,Science Fiction & Fantasy,45.407279029462735
Jackie K. Cooper,Special Interest,51.85185185185185
Jackie K. Cooper,Sports & Fitness,67.85714285714286
Jackie K. Cooper,Television,37.5
Jackie K. Cooper,Western,61.76470588235294
James Berardinelli,Action & Adventure,51.65332405151409
James Berardinelli,Animation,74.39903846153845
James Berardinelli,Art House & International,76.77824267782427
James Berardinelli,Classics,68.95424836601308
James Berardinelli,Comedy,48.90202702702703
James Berardinelli,Cult Movies,88.23529411764706
James Berardinelli,Documentary,78.98089171974523
James Berardinelli,Drama,64.71127406049496
James Berardinelli,Horror,33.10249307479224
James Berardinelli,Kids & Family,60.51924798567592
James Berardinelli,Musical & Performing Arts,62.22222222222222
James Berardinelli,Mystery & Suspense,50.92091007583966
James Berardinelli,Romance,53.75609756097561
James Berardinelli,Science Fiction & Fantasy,51.93337299226651
James Berardinelli,Special Interest,73.86363636363636
James Berardinelli,Sports & Fitness,56.41025641025641
James Berardinelli,Television,59.375
James Berardinelli,Western,62.06896551724138
James Kendrick,Action & Adventure,61.334156886967264
James Kendrick,Animation,71.73100871731009
James Kendrick,Art House & International,86.8
James Kendrick,Classics,91.53225806451613
James Kendrick,Comedy,59.59944751381215
James Kendrick,Cult Movies,81.48148148148148
James Kendrick,Documentary,82.53968253968253
James Kendrick,Drama,68.83763003165988
James Kendrick,Horror,59.2292089249493
James Kendrick,Kids & Family,73.17073170731707
James Kendrick,Musical & Performing Arts,69.58762886597938
James Kendrick,Mystery & Suspense,64.82635796972396
James Kendrick,Romance,65.78947368421053
James Kendrick,Science Fiction & Fantasy,69.81585268214572
James Kendrick,Special Interest,72.6027397260274
James Kendrick,Television,87.5
James Kendrick,Western,69.86301369863014
James Rocchi,Action & Adventure,57.5518262586377
James Rocchi,Animation,60.88328075709779
James Rocchi,Art House & International,77.06422018348624
James Rocchi,Classics,82.6923076923077
James Rocchi,Comedy,65.18324607329843
James Rocchi,Cult Movies,60.0
James Rocchi,Documentary,68.0
James Rocchi,Drama,70.80459770114943
James Rocchi,Horror,55.50000000000001
James Rocchi,Kids & Family,63.788300835654596
James Rocchi,Musical & Performing Arts,56.84210526315789
James Rocchi,Mystery & Suspense,65.50079491255963
James Rocchi,Romance,68.80466472303208
James Rocchi,Science Fiction & Fantasy,57.82945736434109
James Rocchi,Special Interest,77.5
James Rocchi,Sports & Fitness,96.55172413793103
James Rocchi,Television,75.0
James Rocchi,Western,73.52941176470588
James Verniere,Action & Adventure,53.82381413359148
James Verniere,Animation,76.89393939393939
James Verniere,Art House & International,96.82539682539682
James Verniere,Classics,91.42857142857143
James Verniere,Comedy,65.12968299711815
James Verniere,Cult Movies,50.0
James Verniere,Documentary,86.61417322834646
James Verniere,Drama,69.42469295410471
James Verniere,Horror,35.741444866920155
James Verniere,Kids & Family,74.49664429530202
James Verniere,Musical & Performing Arts,50.0
James Verniere,Mystery & Suspense,51.65876777251185
James Verniere,Romance,58.333333333333336
James Verniere,Science Fiction & Fantasy,48.534201954397396
James Verniere,Special Interest,87.71929824561403
James Verniere,Sports & Fitness,88.23529411764706
James Verniere,Television,55.55555555555556
James Verniere,Western,72.54901960784314
Jeff Vice,Action & Adventure,42.476489028213166
Jeff Vice,Animation,54.49330783938815
Jeff Vice,Art House & International,77.42857142857143
Jeff Vice,Classics,51.515151515151516
Jeff Vice,Comedy,39.287585123101096
Jeff Vice,Cult Movies,28.57142857142857
Jeff Vice,Documentary,71.0204081632653
Jeff Vice,Drama,57.10536182977128
Jeff Vice,Faith & Spirituality,30.0
Jeff Vice,Gay & Lesbian,40.0
Jeff Vice,Horror,24.22145328719723
Jeff Vice,Kids & Family,45.6578947368421
Jeff Vice,Musical & Performing Arts,55.49132947976878
Jeff Vice,Mystery & Suspense,34.96932515337423
Jeff Vice,Romance,69.12181303116147
Jeff Vice,Science Fiction & Fantasy,49.615975422427034
Jeff Vice,Special Interest,75.49019607843137
Jeff Vice,Sports & Fitness,64.81481481481481
Jeff Vice,Television,78.26086956521739
Jeff Vice,Western,58.333333333333336
Jeffrey Chen,Action & Adventure,60.726846424384526
Jeffrey Chen,Animation,65.625
Jeffrey Chen,Art House & International,94.19924337957126
Jeffrey Chen,Classics,85.71428571428571
Jeffrey Chen,Comedy,64.94736842105263
Jeffrey Chen,Documentary,93.95973154362416
Jeffrey Chen,Drama,81.97101449275362
Jeffrey Chen,Faith & Spirituality,50.0
Jeffrey Chen,Horror,52.22929936305732
Jeffrey Chen,Kids & Family,58.46153846153847
Jeffrey Chen,Musical & Performing Arts,79.51807228915662
Jeffrey Chen,Mystery & Suspense,65.66523605150213
Jeffrey Chen,Romance,87.12753277711562
Jeffrey Chen,Science Fiction & Fantasy,52.69461077844312
Jeffrey Chen,Special Interest,96.52777777777779
Jeffrey Chen,Sports & Fitness,89.47368421052632
Jeffrey Chen,Television,92.85714285714286
Jeffrey Chen,Western,64.70588235294117
Jeffrey M. Anderson,Action & Adventure,61.500449236298294
Jeffrey M. Anderson,Animation,72.37654320987654
Jeffrey M. Anderson,Anime & Manga,66.66666666666666
Jeffrey M. Anderson,Art House & International,86.76691729323308
Jeffrey M. Anderson,Classics,92.99781181619255
Jeffrey M. Anderson,Comedy,62.553689964857476
Jeffrey M. Anderson,Documentary,76.71232876712328
Jeffrey M. Anderson,Drama,72.83894449499545
Jeffrey M. Anderson,Faith & Spirituality,28.57142857142857
Jeffrey M. Anderson,Horror,65.29477196885428
Jeffrey M. Anderson,Kids & Family,65.55555555555556
Jeffrey M. Anderson,Musical & Performing Arts,67.75510204081633
Jeffrey M. Anderson,Mystery & Suspense,67.95235394214407
Jeffrey M. Anderson,Romance,76.2902019446522
Jeffrey M. Anderson,Science Fiction & Fantasy,61.42649199417758
Jeffrey M. Anderson,Special Interest,78.64077669902912
Jeffrey M. Anderson,Sports & Fitness,98.0392156862745
Jeffrey M. Anderson,Television,76.19047619047619
Jeffrey M. Anderson,Western,74.43609022556392
Jeffrey Westhoff,Action & Adventure,55.38461538461539
Jeffrey Westhoff,Animation,79.07488986784142
Jeffrey Westhoff,Art House & International,78.3132530120482
Jeffrey Westhoff,Classics,84.78260869565217
Jeffrey Westhoff,Comedy,57.112375533428164
Jeffrey Westhoff,Cult Movies,50.0
Jeffrey Westhoff,Documentary,44.11764705882353
Jeffrey Westhoff,Drama,49.95918367346939
Jeffrey Westhoff,Faith & Spirituality,55.55555555555556
Jeffrey Westhoff,Horror,37.93103448275862
Jeffrey Westhoff,Kids & Family,67.3015873015873
Jeffrey Westhoff,Musical & Performing Arts,55.44554455445545
Jeffrey Westhoff,Mystery & Suspense,44.57627118644068
Jeffrey Westhoff,Romance,51.98863636363637
Jeffrey Westhoff,Science Fiction & Fantasy,58.0246913580247
Jeffrey Westhoff,Special Interest,54.54545454545454
Jeffrey Westhoff,Sports & Fitness,77.27272727272727
Jeffrey Westhoff,Western,96.29629629629629
Jim Lane,Action & Adventure,49.45454545454545
Jim Lane,Animation,46.53179190751445
Jim Lane,Art House & International,67.44186046511628
Jim Lane,Classics,88.88888888888889
Jim Lane,Comedy,44.7584789311408
Jim Lane,Documentary,70.83333333333334
Jim Lane,Drama,62.72445820433437
Jim Lane,Faith & Spirituality,33.33333333333333
Jim Lane,Horror,21.153846153846153
Jim Lane,Kids & Family,43.50961538461539
Jim Lane,Musical & Performing Arts,57.8125
Jim Lane,Mystery & Suspense,50.8695652173913
Jim Lane,Romance,48.2837528604119
Jim Lane,Science Fiction & Fantasy,57.76772247360482
Jim Lane,Special Interest,70.1492537313433
Jim Lane,Sports & Fitness,69.23076923076923
Jim Lane,Television,50.0
Jim Lane,Western,28.57142857142857
Jim Schembri,Action & Adventure,76.84887459807074
Jim Schembri,Animation,90.98591549295774
Jim Schembri,Art House & International,75.0
Jim Schembri,Classics,52.94117647058824
Jim Schembri,Comedy,68.78048780487805
Jim Schembri,Cult Movies,16.666666666666664
Jim Schembri,Documentary,80.26315789473685
Jim Schembri,Drama,80.57228915662651
Jim Schembri,Horror,75.54347826086956
Jim Schembri,Kids & Family,86.40226628895185
Jim Schembri,Musical & Performing Arts,87.77777777777777
Jim Schembri,Mystery & Suspense,75.91397849462366
Jim Schembri,Romance,78.0701754385965
Jim Schembri,Science Fiction & Fantasy,71.97346600331676
Jim Schembri,Special Interest,80.7017543859649
Jim Schembri,Western,62.96296296296296
JoBlo,Action & Adventure,71.5158924205379
JoBlo,Animation,83.27272727272728
JoBlo,Art House & International,72.15189873417721
JoBlo,Classics,69.23076923076923
JoBlo,Comedy,64.14746543778801
JoBlo,Cult Movies,71.42857142857143
JoBlo,Documentary,54.83870967741935
JoBlo,Drama,72.18344965104686
JoBlo,Horror,59.12698412698413
JoBlo,Kids & Family,80.60200668896321
JoBlo,Musical & Performing Arts,66.66666666666666
JoBlo,Mystery & Suspense,72.6003490401396
JoBlo,Romance,67.84452296819788
JoBlo,Science Fiction & Fantasy,70.64579256360078
JoBlo,Special Interest,75.60975609756098
JoBlo,Western,44.44444444444444
John Beifuss,Action & Adventure,56.67265110712149
John Beifuss,Animation,57.07692307692308
John Beifuss,Art House & International,67.54617414248021
John Beifuss,Classics,70.37037037037037
John Beifuss,Comedy,52.76836158192091
John Beifuss,Documentary,79.13043478260869
John Beifuss,Drama,59.4812925170068
John Beifuss,Faith & Spirituality,11.11111111111111
John Beifuss,Horror,62.3574144486692
John Beifuss,Kids & Family,50.51150895140665
John Beifuss,Musical & Performing Arts,56.493506493506494
John Beifuss,Mystery & Suspense,55.08072174738842
John Beifuss,Romance,48.91566265060241
John Beifuss,Science Fiction & Fantasy,57.26141078838174
John Beifuss,Special Interest,72.41379310344827
John Beifuss,Sports & Fitness,73.91304347826086
John Beifuss,Television,61.111111111111114
John Beifuss,Western,72.91666666666666
John J. Puccio,Action & Adventure,49.31997136721546
John J. Puccio,Animation,69.57026713124273
John J. Puccio,Art House & International,77.90697674418605
John J. Puccio,Classics,84.45078459343794
John J. Puccio,Comedy,42.813455657492355
John J. Puccio,Cult Movies,70.0
John J. Puccio,Documentary,45.714285714285715
John J. Puccio,Drama,61.7231638418079
John J. Puccio,Horror,37.91208791208791
John J. Puccio,Kids & Family,64.92985971943888
John J. Puccio,Musical & Performing Arts,71.28205128205128
John J. Puccio,Mystery & Suspense,54.498714652956295
John J. Puccio,Romance,56.46067415730337
John J. Puccio,Science Fiction & Fantasy,62.321598477640336
John J. Puccio,Special Interest,54.54545454545454
John J. Puccio,Sports & Fitness,71.42857142857143
John J. Puccio,Television,55.55555555555556
John J. Puccio,Western,69.51219512195121
Josh Bell,Action & Adventure,37.71289537712895
Josh Bell,Animation,42.14123006833713
Josh Bell,Art House & International,49.00990099009901
Josh Bell,Classics,72.0
Josh Bell,Comedy,34.98583569405099
Josh Bell,Documentary,48.64864864864865
Josh Bell,Drama,41.415313225058
Josh Bell,Horror,29.50191570881226
Josh Bell,Kids & Family,37.35408560311284
Josh Bell,Musical & Performing Arts,28.723404255319153
Josh Bell,Mystery & Suspense,46.75118858954041
Josh Bell,Romance,33.43195266272189
Josh Bell,Science Fiction & Fantasy,40.78590785907859
Josh Bell,Special Interest,51.35135135135135
Josh Bell,Sports & Fitness,43.47826086956522
Josh Bell,Television,57.14285714285714
Josh Bell,Western,50.0
Josh Larsen,Action & Adventure,58.808777429467085
Josh Larsen,Animation,80.45685279187818
Josh Larsen,Art House & International,93.0957683741648
Josh Larsen,Classics,88.95899053627761
Josh Larsen,Comedy,59.59709009513151
Josh Larsen,Cult Movies,82.35294117647058
Josh Larsen,Documentary,58.46153846153847
Josh Larsen,Drama,71.30999639119452
Josh Larsen,Faith & Spirituality,45.45454545454545
Josh Larsen,Horror,50.13850415512465
Josh Larsen,Kids & Family,72.2279792746114
Josh Larsen,Musical & Performing Arts,80.56872037914692
Josh Larsen,Mystery & Suspense,55.745164960182024
Josh Larsen,Romance,82.11143695014663
Josh Larsen,Science Fiction & Fantasy,68.21366024518389
Josh Larsen,Special Interest,60.215053763440864
Josh Larsen,Sports & Fitness,39.285714285714285
Josh Larsen,Television,60.0
Josh Larsen,Western,66.66666666666666
Jules Brenner,Action & Adventure,73.55555555555556
Jules Brenner,Animation,59.16230366492147
Jules Brenner,Art House & International,69.62962962962963
Jules Brenner,Classics,95.74468085106383
Jules Brenner,Comedy,55.281207133058984
Jules Brenner,Documentary,92.3076923076923
Jules Brenner,Drama,69.5382494831151
Jules Brenner,Faith & Spirituality,50.0
Jules Brenner,Horror,61.702127659574465
Jules Brenner,Kids & Family,54.9407114624506
Jules Brenner,Musical & Performing Arts,75.29411764705883
Jules Brenner,Mystery & Suspense,75.81168831168831
Jules Brenner,Romance,61.83745583038869
Jules Brenner,Science Fiction & Fantasy,72.67857142857143
Jules Brenner,Special Interest,89.33333333333333
Jules Brenner,Sports & Fitness,62.5
Jules Brenner,Television,90.9090909090909
Jules Brenner,Western,80.55555555555556
Kam Williams,Action & Adventure,79.4475138121547
Kam Williams,Animation,94.28571428571428
Kam Williams,Art House & International,98.68421052631578
Kam Williams,Classics,86.66666666666667
Kam Williams,Comedy,58.0130529369108
Kam Williams,Documentary,95.34883720930233
Kam Williams,Drama,86.89619732785201
Kam Williams,Horror,84.17266187050359
Kam Williams,Kids & Family,87.44588744588745
Kam Williams,Musical & Performing Arts,93.33333333333333
Kam Williams,Mystery & Suspense,77.20739219712526
Kam Williams,Romance,90.24691358024691
Kam Williams,Science Fiction & Fantasy,83.13253012048193
Kam Williams,Special Interest,97.57575757575758
Kam Williams,Sports & Fitness,71.42857142857143
Kam Williams,Television,78.94736842105263
Kam Williams,Western,71.05263157894737
Ken Hanke,Action & Adventure,59.46248600223964
Ken Hanke,Animation,50.84388185654009
Ken Hanke,Art House & International,97.57045675413022
Ken Hanke,Classics,93.40175953079178
Ken Hanke,Comedy,59.75885455915599
Ken Hanke,Cult Movies,66.66666666666666
Ken Hanke,Documentary,81.91489361702128
Ken Hanke,Drama,78.55105533371363
Ken Hanke,Faith & Spirituality,30.303030303030305
Ken Hanke,Horror,54.493087557603694
Ken Hanke,Kids & Family,48.10810810810811
Ken Hanke,Musical & Performing Arts,73.65079365079366
Ken Hanke,Mystery & Suspense,64.37956204379563
Ken Hanke,Romance,79.53044754218635
Ken Hanke,Science Fiction & Fantasy,61.111111111111114
Ken Hanke,Special Interest,83.33333333333334
Ken Hanke,Sports & Fitness,46.15384615384615
Ken Hanke,Television,94.11764705882352
Ken Hanke,Western,76.66666666666667
Kenneth Turan,Action & Adventure,54.493580599144074
Kenneth Turan,Animation,60.24096385542169
Kenneth Turan,Art House & International,94.33962264150944
Kenneth Turan,Classics,55.00000000000001
Kenneth Turan,Comedy,63.112391930835734
Kenneth Turan,Cult Movies,60.0
Kenneth Turan,Documentary,91.30434782608695
Kenneth Turan,Drama,66.39221556886228
Kenneth Turan,Faith & Spirituality,84.61538461538461
Kenneth Turan,Horror,41.333333333333336
Kenneth Turan,Kids & Family,65.50522648083623
Kenneth Turan,Musical & Performing Arts,80.72289156626506
Kenneth Turan,Mystery & Suspense,55.46038543897216
Kenneth Turan,Romance,60.71428571428571
Kenneth Turan,Science Fiction & Fantasy,48.45070422535211
Kenneth Turan,Special Interest,89.38053097345133
Kenneth Turan,Sports & Fitness,93.10344827586206
Kenneth Turan,Television,84.61538461538461
Kenneth Turan,Western,46.42857142857143
Kevin Carr,Action & Adventure,68.95761741122566
Kevin Carr,Animation,83.65937859608745
Kevin Carr,Art House & International,44.26229508196721
Kevin Carr,Classics,82.94573643410853
Kevin Carr,Comedy,58.244310264746865
Kevin Carr,Cult Movies,61.904761904761905
Kevin Carr,Documentary,72.0
Kevin Carr,Drama,58.55054036872218
Kevin Carr,Horror,59.00216919739696
Kevin Carr,Kids & Family,77.81721384205856
Kevin Carr,Musical & Performing Arts,80.11695906432749
Kevin Carr,Mystery & Suspense,62.99559471365639
Kevin Carr,Romance,51.36476426799007
Kevin Carr,Science Fiction & Fantasy,73.93199651264167
Kevin Carr,Special Interest,71.83098591549296
Kevin Carr,Sports & Fitness,70.0
Kevin Carr,Television,40.0
Kevin Carr,Western,68.75
Kyle Smith,Action & Adventure,29.3558606124604
Kyle Smith,Animation,35.61253561253561
Kyle Smith,Art House & International,40.18691588785047
Kyle Smith,Classics,28.57142857142857
Kyle Smith,Comedy,34.8323793949305
Kyle Smith,Documentary,33.939393939393945
Kyle Smith,Drama,34.83742534837425
Kyle Smith,Faith & Spirituality,11.11111111111111
Kyle Smith,Horror,29.343629343629345
Kyle Smith,Kids & Family,35.585585585585584
Kyle Smith,Musical & Performing Arts,34.11764705882353
Kyle Smith,Mystery & Suspense,27.91068580542265
Kyle Smith,Romance,38.63636363636363
Kyle Smith,Science Fiction & Fantasy,30.495049504950494
Kyle Smith,Special Interest,28.07017543859649
Kyle Smith,Sports & Fitness,55.319148936170215
Kyle Smith,Television,12.5
Kyle Smith,Western,59.09090909090909
Laura Clifford,Action & Adventure,58.721291123525766
Laura Clifford,Animation,73.72262773722628
Laura Clifford,Art House & International,92.93650793650794
Laura Clifford,Classics,73.17073170731707
Laura Clifford,Comedy,64.58489154824233
Laura Clifford,Cult Movies,44.44444444444444
Laura Clifford,Documentary,71.04477611940298
Laura Clifford,Drama,75.49207873259721
Laura Clifford,Faith & Spirituality,88.88888888888889
Laura Clifford,Gay & Lesbian,60.0
Laura Clifford,Horror,51.71102661596958
Laura Clifford,Kids & Family,65.51282051282051
Laura Clifford,Musical & Performing Arts,66.29834254143645
Laura Clifford,Mystery & Suspense,59.6551724137931
Laura Clifford,Romance,78.94295302013423
Laura Clifford,Science Fiction & Fantasy,58.66807610993657
Laura Clifford,Special Interest,71.57190635451505
Laura Clifford,Sports & Fitness,69.6969696969697
Laura Clifford,Television,88.23529411764706
Laura Clifford,Western,66.66666666666666
Lawrence Toppman,Action & Adventure,53.72168284789643
Lawrence Toppman,Animation,72.01365187713311
Lawrence Toppman,Art House & International,82.92682926829268
Lawrence Toppman,Classics,59.375
Lawrence Toppman,Comedy,56.084070796460175
Lawrence Toppman,Documentary,76.36363636363637
Lawrence Toppman,Drama,59.72994440031771
Lawrence Toppman,Horror,45.38461538461539
Lawrence Toppman,Kids & Family,59.743589743589745
Lawrence Toppman,Musical & Performing Arts,58.730158730158735
Lawrence Toppman,Mystery & Suspense,53.43347639484979
Lawrence Toppman,Romance,52.613240418118465
Lawrence Toppman,Science Fiction & Fantasy,54.14364640883977
Lawrence Toppman,Special Interest,61.111111111111114
Lawrence Toppman,Sports & Fitness,71.42857142857143
Lawrence Toppman,Television,83.33333333333334
Lawrence Toppman,Western,59.25925925925925
Leigh Paatsch,Action & Adventure,61.66380789022299
Leigh Paatsch,Animation,72.35494880546075
Leigh Paatsch,Art House & International,80.3680981595092
Leigh Paatsch,Classics,95.83333333333334
Leigh Paatsch,Comedy,60.71726438698916
Leigh Paatsch,Documentary,88.52459016393442
Leigh Paatsch,Drama,73.39805825242719
Leigh Paatsch,Horror,59.817351598173516
Leigh Paatsch,Kids & Family,61.97183098591549
Leigh Paatsch,Musical & Performing Arts,80.88235294117648
Leigh Paatsch,Mystery & Suspense,69.80198019801979
Leigh Paatsch,Romance,64.61538461538461
Leigh Paatsch,Science Fiction & Fantasy,59.692307692307686
Leigh Paatsch,Special Interest,82.85714285714286
Leigh Paatsch,Sports & Fitness,68.42105263157895
Leigh Paatsch,Western,31.57894736842105
Liam Lacey,Action & Adventure,32.247191011235955
Liam Lacey,Animation,40.92219020172911
Liam Lacey,Art House & International,69.4980694980695
Liam Lacey,Classics,50.0
Liam Lacey,Comedy,36.90068493150685
Liam Lacey,Cult Movies,40.0
Liam Lacey,Documentary,65.26315789473685
Liam Lacey,Drama,46.43644379132991
Liam Lacey,Faith & Spirituality,80.0
Liam Lacey,Horror,32.10526315789474
Liam Lacey,Kids & Family,28.237791932059448
Liam Lacey,Musical & Performing Arts,47.368421052631575
Liam Lacey,Mystery & Suspense,33.587786259541986
Liam Lacey,Romance,40.06849315068493
Liam Lacey,Science Fiction & Fantasy,31.48558758314856
Liam Lacey,Special Interest,55.0561797752809
Liam Lacey,Sports & Fitness,66.66666666666666
Liam Lacey,Television,25.0
Liam Lacey,Western,37.5
Linda Cook,Action & Adventure,59.02439024390244
Linda Cook,Animation,78.561736770692
Linda Cook,Art House & International,87.20930232558139
Linda Cook,Classics,60.60606060606061
Linda Cook,Comedy,48.00173761946134
Linda Cook,Documentary,88.52459016393442
Linda Cook,Drama,69.67294350842418
Linda Cook,Faith & Spirituality,61.904761904761905
Linda Cook,Horror,41.54175588865097
Linda Cook,Kids & Family,67.83505154639175
Linda Cook,Musical & Performing Arts,84.67153284671532
Linda Cook,Mystery & Suspense,53.53319057815846
Linda Cook,Romance,55.4639175257732
Linda Cook,Science Fiction & Fantasy,60.079840319361274
Linda Cook,Special Interest,97.75280898876404
Linda Cook,Sports & Fitness,84.31372549019608
Linda Cook,Television,75.0
Linda Cook,Western,65.0
Lisa Kennedy,Action & Adventure,66.37554585152839
Lisa Kennedy,Animation,87.109375
Lisa Kennedy,Art House & International,90.17341040462428
Lisa Kennedy,Classics,63.63636363636363
Lisa Kennedy,Comedy,68.93095768374164
Lisa Kennedy,Documentary,92.70833333333334
Lisa Kennedy,Drama,77.0
Lisa Kennedy,Horror,64.17910447761194
Lisa Kennedy,Kids & Family,76.878612716763
Lisa Kennedy,Musical & Performing Arts,71.42857142857143
Lisa Kennedy,Mystery & Suspense,70.63291139240506
Lisa Kennedy,Romance,67.1875
Lisa Kennedy,Science Fiction & Fantasy,70.79889807162535
Lisa Kennedy,Special Interest,91.39784946236558
Lisa Kennedy,Sports & Fitness,93.33333333333333
Lisa Kennedy,Television,62.5
Lisa Kennedy,Western,38.095238095238095
Lisa Schwarzbaum,Action & Adventure,58.01242236024845
Lisa Schwarzbaum,Animation,81.52866242038218
Lisa Schwarzbaum,Art House & International,85.44152744630071
Lisa Schwarzbaum,Classics,62.7906976744186
Lisa Schwarzbaum,Comedy,66.28189550425273
Lisa Schwarzbaum,Cult Movies,50.0
Lisa Schwarzbaum,Documentary,96.875
Lisa Schwarzbaum,Drama,68.49104859335038
Lisa Schwarzbaum,Horror,53.503184713375795
Lisa Schwarzbaum,Kids & Family,68.53146853146853
Lisa Schwarzbaum,Musical & Performing Arts,61.1764705882353
Lisa Schwarzbaum,Mystery & Suspense,58.39160839160839
Lisa Schwarzbaum,Romance,46.666666666666664
Lisa Schwarzbaum,Science Fiction & Fantasy,67.37967914438502
Lisa Schwarzbaum,Special Interest,92.85714285714286
Lisa Schwarzbaum,Sports & Fitness,69.23076923076923
Lisa Schwarzbaum,Television,66.66666666666666
Lisa Schwarzbaum,Western,41.66666666666667
Liz Braun,Action & Adventure,61.186440677966104
Liz Braun,Animation,61.25000000000001
Liz Braun,Art House & International,87.73946360153256
Liz Braun,Classics,83.33333333333334
Liz Braun,Comedy,63.794871794871796
Liz Braun,Documentary,95.83333333333334
Liz Braun,Drama,70.86247086247086
Liz Braun,Horror,61.452513966480446
Liz Braun,Kids & Family,62.973760932944614
Liz Braun,Musical & Performing Arts,84.93150684931507
Liz Braun,Mystery & Suspense,61.25244618395303
Liz Braun,Romance,68.64686468646865
Liz Braun,Science Fiction & Fantasy,64.13373860182371
Liz Braun,Special Interest,83.14606741573034
Liz Braun,Sports & Fitness,93.33333333333333
Liz Braun,Western,85.71428571428571
Lou Lumenick,Action & Adventure,45.67901234567901
Lou Lumenick,Animation,57.41935483870968
Lou Lumenick,Art House & International,62.093862815884485
Lou Lumenick,Classics,56.25
Lou Lumenick,Comedy,35.35938253738543
Lou Lumenick,Cult Movies,50.0
Lou Lumenick,Documentary,64.33566433566433
Lou Lumenick,Drama,47.85335262904004
